imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival
14SI016,2014,SIAL,Y,fourth,4,2014-06-26T00:00:00Z,2014-06-30T00:00:00Z,TRUE
14SI016,2014,SIAL,Y,fifth,5,2014-06-30T00:00:00Z,2014-07-05T00:00:00Z,TRUE
14SI016,2014,SIAL,Y,pupa,329,2014-07-05T00:00:00Z,2015-05-30T00:00:00Z,TRUE
14SI017,2014,SIAL,Y,third,3,2014-06-07T00:00:00Z,2014-06-10T00:00:00Z,TRUE
14SI017,2014,SIAL,Y,fourth,4,2014-06-10T00:00:00Z,2014-06-14T00:00:00Z,TRUE
14SI017,2014,SIAL,Y,fifth,8,2014-06-14T00:00:00Z,2014-06-22T00:00:00Z,TRUE
14SI017,2014,SIAL,Y,pupa,344,2014-06-22T00:00:00Z,2015-06-01T00:00:00Z,TRUE
14SI018,2014,SIAL,Y,pupa,351,2014-06-13T00:00:00Z,2015-05-30T00:00:00Z,TRUE
14SI019,2014,SIAL,Y,fifth,10,2014-06-07T00:00:00Z,2014-06-17T00:00:00Z,TRUE
14SI019,2014,SIAL,Y,pupa,331,2014-06-17T00:00:00Z,2015-05-14T00:00:00Z,TRUE
14SI020,2014,SIAL,Y,fourth,4,2014-06-09T00:00:00Z,2014-06-13T00:00:00Z,TRUE
14SI020,2014,SIAL,Y,fifth,9,2014-06-13T00:00:00Z,2014-06-22T00:00:00Z,TRUE
14SI020,2014,SIAL,Y,pupa,351,2014-06-22T00:00:00Z,2015-06-08T00:00:00Z,TRUE
14SI021,2014,SIAL,Y,fourth,4,2014-06-08T00:00:00Z,2014-06-12T00:00:00Z,TRUE
14SI021,2014,SIAL,Y,fifth,8,2014-06-12T00:00:00Z,2014-06-20T00:00:00Z,TRUE
14SI021,2014,SIAL,Y,pupa,340,2014-06-20T00:00:00Z,2015-05-26T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,first,4,2014-06-06T00:00:00Z,2014-06-10T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,second,6,2014-06-10T00:00:00Z,2014-06-16T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,third,9,2014-06-16T00:00:00Z,2014-06-25T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,fourth,1,2014-06-25T00:00:00Z,2014-06-26T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,fifth,6,2014-06-26T00:00:00Z,2014-07-02T00:00:00Z,TRUE
14SI022,2014,SIAL,Y,pupa,348,2014-07-02T00:00:00Z,2015-06-15T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,first,4,2014-06-07T00:00:00Z,2014-06-11T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,second,6,2014-06-11T00:00:00Z,2014-06-17T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,third,5,2014-06-17T00:00:00Z,2014-06-22T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,fourth,8,2014-06-22T00:00:00Z,2014-06-30T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,fifth,4,2014-06-30T00:00:00Z,2014-07-04T00:00:00Z,TRUE
14SI023,2014,SIAL,Y,pupa,318,2014-07-04T00:00:00Z,2015-05-18T00:00:00Z,TRUE
14SI025,2014,SIAL,Y,pupa,343,2014-06-13T00:00:00Z,2015-05-22T00:00:00Z,TRUE
14SI026,2014,SIAL,Y,fourth,6,2014-06-13T00:00:00Z,2014-06-19T00:00:00Z,TRUE
14SI026,2014,SIAL,Y,fifth,7,2014-06-19T00:00:00Z,2014-06-26T00:00:00Z,TRUE
14SI026,2014,SIAL,Y,pupa,346,2014-06-26T00:00:00Z,2015-06-07T00:00:00Z,TRUE
14SI027,2014,SIAL,Y,fifth,9,2014-06-13T00:00:00Z,2014-06-22T00:00:00Z,TRUE
14SI027,2014,SIAL,Y,pupa,382,2014-06-22T00:00:00Z,2015-07-09T00:00:00Z,TRUE
14SI028,2014,SIAL,Y,third,5,2014-06-10T00:00:00Z,2014-06-15T00:00:00Z,TRUE
14SI028,2014,SIAL,Y,fourth,7,2014-06-15T00:00:00Z,2014-06-22T00:00:00Z,TRUE
14SI028,2014,SIAL,Y,fifth,6,2014-06-22T00:00:00Z,2014-06-28T00:00:00Z,TRUE
14SI028,2014,SIAL,Y,pupa,340,2014-06-28T00:00:00Z,2015-06-03T00:00:00Z,TRUE
14SI029,2014,SIAL,Y,fifth,9,2014-06-14T00:00:00Z,2014-06-23T00:00:00Z,TRUE
14SI029,2014,SIAL,Y,pupa,350,2014-06-23T00:00:00Z,2015-06-08T00:00:00Z,TRUE
14SI030,2014,SIAL,Y,fourth,1,2014-06-10T00:00:00Z,2014-06-11T00:00:00Z,TRUE
14SI030,2014,SIAL,Y,fifth,10,2014-06-11T00:00:00Z,2014-06-21T00:00:00Z,TRUE
14SI030,2014,SIAL,Y,pupa,339,2014-06-21T00:00:00Z,2015-05-26T00:00:00Z,TRUE
14SI031,2014,SIAL,Y,fourth,7,2014-06-13T00:00:00Z,2014-06-20T00:00:00Z,TRUE
14SI031,2014,SIAL,Y,fifth,7,2014-06-20T00:00:00Z,2014-06-27T00:00:00Z,TRUE
14SI031,2014,SIAL,Y,pupa,342,2014-06-27T00:00:00Z,2015-06-04T00:00:00Z,TRUE
14SI032,2014,SIAL,Y,fourth,8,2014-06-12T00:00:00Z,2014-06-20T00:00:00Z,TRUE
14SI032,2014,SIAL,Y,fifth,6,2014-06-20T00:00:00Z,2014-06-26T00:00:00Z,TRUE
14SI032,2014,SIAL,Y,pupa,319,2014-06-26T00:00:00Z,2015-05-11T00:00:00Z,TRUE
14SI034,2014,SIAL,Y,third,5,2014-06-24T00:00:00Z,2014-06-29T00:00:00Z,TRUE
14SI034,2014,SIAL,Y,fourth,3,2014-06-29T00:00:00Z,2014-07-02T00:00:00Z,TRUE
14SI034,2014,SIAL,Y,fifth,6,2014-07-02T00:00:00Z,2014-07-08T00:00:00Z,TRUE
14SI034,2014,SIAL,Y,pupa,333,2014-07-08T00:00:00Z,2015-06-06T00:00:00Z,TRUE
14SI035,2014,SIAL,Y,second,4,2014-06-20T00:00:00Z,2014-06-24T00:00:00Z,TRUE
14SI035,2014,SIAL,Y,third,4,2014-06-24T00:00:00Z,2014-06-28T00:00:00Z,TRUE
14SI035,2014,SIAL,Y,fourth,4,2014-06-28T00:00:00Z,2014-07-02T00:00:00Z,TRUE
14SI035,2014,SIAL,Y,fifth,7,2014-07-02T00:00:00Z,2014-07-09T00:00:00Z,TRUE
14SI036,2014,SIAL,Y,third,5,2014-06-30T00:00:00Z,2014-07-05T00:00:00Z,TRUE
14SI036,2014,SIAL,Y,fourth,5,2014-07-05T00:00:00Z,2014-07-10T00:00:00Z,TRUE
14SI036,2014,SIAL,Y,fifth,9,2014-07-10T00:00:00Z,2014-07-19T00:00:00Z,TRUE
14SI036,2014,SIAL,Y,pupa,324,2014-07-19T00:00:00Z,2015-06-08T00:00:00Z,TRUE
14SI037,2014,SIAL,Y,third,1,2014-06-30T00:00:00Z,2014-07-01T00:00:00Z,TRUE
14SI037,2014,SIAL,Y,fourth,5,2014-07-01T00:00:00Z,2014-07-06T00:00:00Z,TRUE
14SI037,2014,SIAL,Y,fifth,6,2014-07-06T00:00:00Z,2014-07-12T00:00:00Z,TRUE
14SI037,2014,SIAL,Y,pupa,351,2014-07-12T00:00:00Z,2015-06-28T00:00:00Z,TRUE
14SI038,2014,SIAL,Y,fifth,6,2014-06-26T00:00:00Z,2014-07-02T00:00:00Z,TRUE
14SI038,2014,SIAL,Y,pupa,350,2014-07-02T00:00:00Z,2015-06-17T00:00:00Z,TRUE
14SI039,2014,SIAL,Y,fourth,5,2014-06-27T00:00:00Z,2014-07-02T00:00:00Z,TRUE
14SI039,2014,SIAL,Y,fifth,5,2014-07-02T00:00:00Z,2014-07-07T00:00:00Z,TRUE
14SI039,2014,SIAL,Y,pupa,334,2014-07-07T00:00:00Z,2015-06-06T00:00:00Z,TRUE
14SI041,2014,SIAL,Y,second,4,2014-06-27T00:00:00Z,2014-07-01T00:00:00Z,TRUE
14SI041,2014,SIAL,Y,third,3,2014-07-01T00:00:00Z,2014-07-04T00:00:00Z,TRUE
14SI041,2014,SIAL,Y,fourth,5,2014-07-04T00:00:00Z,2014-07-09T00:00:00Z,TRUE
14SI041,2014,SIAL,Y,fifth,7,2014-07-09T00:00:00Z,2014-07-16T00:00:00Z,TRUE
14SI041,2014,SIAL,Y,pupa,317,2014-07-16T00:00:00Z,2015-05-29T00:00:00Z,TRUE
14SI042,2014,SIAL,Y,fifth,7,2014-07-04T00:00:00Z,2014-07-11T00:00:00Z,TRUE
14SI042,2014,SIAL,Y,pupa,325,2014-07-11T00:00:00Z,2015-06-01T00:00:00Z,TRUE
14SI043,2014,SIAL,Y,fourth,5,2014-07-11T00:00:00Z,2014-07-16T00:00:00Z,TRUE
14SI043,2014,SIAL,Y,fifth,8,2014-07-16T00:00:00Z,2014-07-24T00:00:00Z,TRUE
14SI043,2014,SIAL,Y,pupa,302,2014-07-24T00:00:00Z,2015-05-22T00:00:00Z,TRUE
15BR001,2015,BRRA,Y,third,5,2015-05-24T00:00:00Z,2015-05-29T00:00:00Z,TRUE
15BR001,2015,BRRA,Y,fourth,5,2015-05-29T00:00:00Z,2015-06-03T00:00:00Z,TRUE
15BR001,2015,BRRA,Y,fifth,7,2015-06-03T00:00:00Z,2015-06-10T00:00:00Z,TRUE
15BR001,2015,BRRA,Y,pupa,333,2015-06-10T00:00:00Z,2016-05-08T00:00:00Z,TRUE
15BR002,2015,BRRA,Y,third,5,2015-05-23T00:00:00Z,2015-05-28T00:00:00Z,TRUE
15BR002,2015,BRRA,Y,fourth,4,2015-05-28T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR002,2015,BRRA,Y,fifth,7,2015-06-01T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR002,2015,BRRA,Y,pupa,344,2015-06-08T00:00:00Z,2016-05-17T00:00:00Z,TRUE
15BR003,2015,BRRA,Y,third,4,2015-05-23T00:00:00Z,2015-05-27T00:00:00Z,TRUE
15BR003,2015,BRRA,Y,fourth,3,2015-05-27T00:00:00Z,2015-05-30T00:00:00Z,TRUE
15BR003,2015,BRRA,Y,fifth,9,2015-05-30T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR003,2015,BRRA,Y,pupa,322,2015-06-08T00:00:00Z,2016-04-25T00:00:00Z,TRUE
15BR004,2015,BRRA,Y,third,5,2015-05-23T00:00:00Z,2015-05-28T00:00:00Z,TRUE
15BR004,2015,BRRA,Y,fourth,4,2015-05-28T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR004,2015,BRRA,Y,fifth,7,2015-06-01T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR004,2015,BRRA,Y,pupa,318,2015-06-08T00:00:00Z,2016-04-21T00:00:00Z,TRUE
15BR005,2015,BRRA,Y,third,5,2015-05-23T00:00:00Z,2015-05-28T00:00:00Z,TRUE
15BR005,2015,BRRA,Y,fourth,4,2015-05-28T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR005,2015,BRRA,Y,fifth,7,2015-06-01T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR005,2015,BRRA,Y,pupa,327,2015-06-08T00:00:00Z,2016-04-30T00:00:00Z,TRUE
15BR006,2015,BRRA,N,second,NA,2015-05-30T00:00:00Z,NA,FALSE
15BR007,2015,BRRA,Y,first,5,2015-05-30T00:00:00Z,2015-06-04T00:00:00Z,TRUE
15BR007,2015,BRRA,Y,second,5,2015-06-04T00:00:00Z,2015-06-09T00:00:00Z,TRUE
15BR007,2015,BRRA,Y,third,2,2015-06-09T00:00:00Z,2015-06-11T00:00:00Z,TRUE
15BR007,2015,BRRA,Y,fourth,5,2015-06-11T00:00:00Z,2015-06-16T00:00:00Z,TRUE
15BR007,2015,BRRA,Y,fifth,8,2015-06-16T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR007,2015,BRRA,Y,pupa,323,2015-06-24T00:00:00Z,2016-05-12T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,first,3,2015-05-29T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,second,3,2015-06-01T00:00:00Z,2015-06-04T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,third,4,2015-06-04T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,fourth,4,2015-06-08T00:00:00Z,2015-06-12T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,fifth,7,2015-06-12T00:00:00Z,2015-06-19T00:00:00Z,TRUE
15BR008,2015,BRRA,Y,pupa,341,2015-06-19T00:00:00Z,2016-05-25T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,first,4,2015-05-29T00:00:00Z,2015-06-02T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,second,2,2015-06-02T00:00:00Z,2015-06-04T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,third,5,2015-06-04T00:00:00Z,2015-06-09T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,fourth,5,2015-06-09T00:00:00Z,2015-06-14T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,fifth,7,2015-06-14T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR009,2015,BRRA,Y,pupa,322,2015-06-21T00:00:00Z,2016-05-08T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,first,3,2015-05-30T00:00:00Z,2015-06-02T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,second,3,2015-06-02T00:00:00Z,2015-06-05T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,third,4,2015-06-05T00:00:00Z,2015-06-09T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,fourth,3,2015-06-09T00:00:00Z,2015-06-12T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,fifth,7,2015-06-12T00:00:00Z,2015-06-19T00:00:00Z,TRUE
15BR010,2015,BRRA,Y,pupa,320,2015-06-19T00:00:00Z,2016-05-04T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,first,6,2015-05-29T00:00:00Z,2015-06-04T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,second,1,2015-06-04T00:00:00Z,2015-06-05T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,third,3,2015-06-05T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,fourth,5,2015-06-08T00:00:00Z,2015-06-13T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,fifth,6,2015-06-13T00:00:00Z,2015-06-19T00:00:00Z,TRUE
15BR011,2015,BRRA,Y,pupa,332,2015-06-19T00:00:00Z,2016-05-16T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,first,5,2015-05-30T00:00:00Z,2015-06-04T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,second,4,2015-06-04T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,third,1,2015-06-08T00:00:00Z,2015-06-09T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,fourth,3,2015-06-09T00:00:00Z,2015-06-12T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,fifth,11,2015-06-12T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR012,2015,BRRA,Y,pupa,323,2015-06-23T00:00:00Z,2016-05-11T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,first,4,2015-05-28T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,second,4,2015-06-01T00:00:00Z,2015-06-05T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,third,3,2015-06-05T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,fourth,4,2015-06-08T00:00:00Z,2015-06-12T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,fifth,7,2015-06-12T00:00:00Z,2015-06-19T00:00:00Z,TRUE
15BR013,2015,BRRA,Y,pupa,325,2015-06-19T00:00:00Z,2016-05-09T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,first,4,2015-05-30T00:00:00Z,2015-06-03T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,second,5,2015-06-03T00:00:00Z,2015-06-08T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,third,2,2015-06-08T00:00:00Z,2015-06-10T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,fourth,4,2015-06-10T00:00:00Z,2015-06-14T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,fifth,7,2015-06-14T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR014,2015,BRRA,Y,pupa,328,2015-06-21T00:00:00Z,2016-05-14T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,first,5,2015-05-29T00:00:00Z,2015-06-03T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,second,3,2015-06-03T00:00:00Z,2015-06-06T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,third,4,2015-06-06T00:00:00Z,2015-06-10T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,fourth,4,2015-06-10T00:00:00Z,2015-06-14T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,fifth,7,2015-06-14T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR015,2015,BRRA,Y,pupa,319,2015-06-21T00:00:00Z,2016-05-05T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,first,4,2015-05-30T00:00:00Z,2015-06-03T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,second,4,2015-06-03T00:00:00Z,2015-06-07T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,third,4,2015-06-07T00:00:00Z,2015-06-11T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,fourth,3,2015-06-11T00:00:00Z,2015-06-14T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,fifth,9,2015-06-14T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR016,2015,BRRA,Y,pupa,320,2015-06-23T00:00:00Z,2016-05-08T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,first,4,2015-05-28T00:00:00Z,2015-06-01T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,second,2,2015-06-01T00:00:00Z,2015-06-03T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,third,6,2015-06-03T00:00:00Z,2015-06-09T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,fourth,5,2015-06-09T00:00:00Z,2015-06-14T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,fifth,7,2015-06-14T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR018,2015,BRRA,Y,pupa,330,2015-06-21T00:00:00Z,2016-05-16T00:00:00Z,TRUE
15BR019,2015,BRRA,Y,third,3,2015-06-14T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR019,2015,BRRA,Y,fourth,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR019,2015,BRRA,Y,fifth,5,2015-06-21T00:00:00Z,2015-06-26T00:00:00Z,TRUE
15BR019,2015,BRRA,Y,pupa,308,2015-06-26T00:00:00Z,2016-04-29T00:00:00Z,TRUE
15BR020,2015,BRRA,Y,third,3,2015-06-14T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR020,2015,BRRA,Y,fourth,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR020,2015,BRRA,Y,fifth,7,2015-06-21T00:00:00Z,2015-06-28T00:00:00Z,TRUE
15BR020,2015,BRRA,Y,pupa,338,2015-06-28T00:00:00Z,2016-05-31T00:00:00Z,TRUE
15BR021,2015,BRRA,Y,third,4,2015-06-11T00:00:00Z,2015-06-15T00:00:00Z,TRUE
15BR021,2015,BRRA,Y,fourth,5,2015-06-15T00:00:00Z,2015-06-20T00:00:00Z,TRUE
15BR021,2015,BRRA,Y,fifth,7,2015-06-20T00:00:00Z,2015-06-27T00:00:00Z,TRUE
15BR021,2015,BRRA,Y,pupa,319,2015-06-27T00:00:00Z,2016-05-11T00:00:00Z,TRUE
15BR022,2015,BRRA,Y,second,3,2015-06-14T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR022,2015,BRRA,Y,third,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR022,2015,BRRA,Y,fourth,3,2015-06-21T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR022,2015,BRRA,Y,fifth,6,2015-06-24T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR022,2015,BRRA,Y,pupa,302,2015-06-30T00:00:00Z,2016-04-27T00:00:00Z,TRUE
15BR023,2015,BRRA,Y,second,2,2015-06-15T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR023,2015,BRRA,Y,third,3,2015-06-17T00:00:00Z,2015-06-20T00:00:00Z,TRUE
15BR023,2015,BRRA,Y,fourth,4,2015-06-20T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR023,2015,BRRA,Y,fifth,6,2015-06-24T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR023,2015,BRRA,Y,pupa,316,2015-06-30T00:00:00Z,2016-05-11T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,first,3,2015-06-14T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,second,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,third,3,2015-06-21T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,fourth,5,2015-06-24T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,fifth,4,2015-06-29T00:00:00Z,2015-07-03T00:00:00Z,TRUE
15BR026,2015,BRRA,Y,pupa,316,2015-07-03T00:00:00Z,2016-05-14T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,first,2,2015-06-16T00:00:00Z,2015-06-18T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,second,5,2015-06-18T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,third,6,2015-06-23T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,fourth,2,2015-06-29T00:00:00Z,2015-07-01T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,fifth,5,2015-07-01T00:00:00Z,2015-07-06T00:00:00Z,TRUE
15BR027,2015,BRRA,Y,pupa,305,2015-07-06T00:00:00Z,2016-05-06T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,first,5,2015-06-16T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,second,2,2015-06-21T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,third,3,2015-06-23T00:00:00Z,2015-06-26T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,fourth,4,2015-06-26T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,fifth,4,2015-06-30T00:00:00Z,2015-07-04T00:00:00Z,TRUE
15BR028,2015,BRRA,Y,pupa,310,2015-07-04T00:00:00Z,2016-05-09T00:00:00Z,TRUE
15BR029,2015,BRRA,Y,second,1,2015-06-16T00:00:00Z,2015-06-17T00:00:00Z,TRUE
15BR029,2015,BRRA,Y,third,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR029,2015,BRRA,Y,fourth,5,2015-06-21T00:00:00Z,2015-06-26T00:00:00Z,TRUE
15BR029,2015,BRRA,Y,fifth,4,2015-06-26T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR029,2015,BRRA,Y,pupa,317,2015-06-30T00:00:00Z,2016-05-12T00:00:00Z,TRUE
15BR030,2015,BRRA,Y,third,4,2015-06-17T00:00:00Z,2015-06-21T00:00:00Z,TRUE
15BR030,2015,BRRA,Y,fourth,4,2015-06-21T00:00:00Z,2015-06-25T00:00:00Z,TRUE
15BR030,2015,BRRA,Y,fifth,4,2015-06-25T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR030,2015,BRRA,Y,pupa,340,2015-06-29T00:00:00Z,2016-06-03T00:00:00Z,TRUE
15BR031,2015,BRRA,Y,second,4,2015-06-20T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR031,2015,BRRA,Y,third,5,2015-06-24T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR031,2015,BRRA,Y,fourth,1,2015-06-29T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR031,2015,BRRA,Y,fifth,6,2015-06-30T00:00:00Z,2015-07-06T00:00:00Z,TRUE
15BR031,2015,BRRA,Y,pupa,305,2015-07-06T00:00:00Z,2016-05-06T00:00:00Z,TRUE
15BR032,2015,BRRA,Y,first,4,2015-06-18T00:00:00Z,2015-06-22T00:00:00Z,TRUE
15BR032,2015,BRRA,Y,second,4,2015-06-22T00:00:00Z,2015-06-26T00:00:00Z,TRUE
15BR032,2015,BRRA,Y,third,4,2015-06-26T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR032,2015,BRRA,Y,fourth,3,2015-06-30T00:00:00Z,2015-07-03T00:00:00Z,TRUE
15BR032,2015,BRRA,Y,fifth,1,2015-07-03T00:00:00Z,2015-07-04T00:00:00Z,TRUE
15BR034,2015,BRRA,Y,second,3,2015-06-21T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR034,2015,BRRA,Y,third,5,2015-06-24T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR034,2015,BRRA,Y,fourth,4,2015-06-29T00:00:00Z,2015-07-03T00:00:00Z,TRUE
15BR034,2015,BRRA,Y,fifth,3,2015-07-03T00:00:00Z,2015-07-06T00:00:00Z,TRUE
15BR034,2015,BRRA,Y,pupa,332,2015-07-06T00:00:00Z,2016-06-02T00:00:00Z,TRUE
15BR035,2015,BRRA,Y,second,3,2015-06-20T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR035,2015,BRRA,Y,third,5,2015-06-23T00:00:00Z,2015-06-28T00:00:00Z,TRUE
15BR035,2015,BRRA,Y,fourth,1,2015-06-28T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR035,2015,BRRA,Y,fifth,5,2015-06-29T00:00:00Z,2015-07-04T00:00:00Z,TRUE
15BR035,2015,BRRA,Y,pupa,311,2015-07-04T00:00:00Z,2016-05-10T00:00:00Z,TRUE
15BR036,2015,BRRA,N,first,NA,2015-06-19T00:00:00Z,NA,FALSE
15BR039,2015,BRRA,Y,first,2,2015-06-21T00:00:00Z,2015-06-23T00:00:00Z,TRUE
15BR039,2015,BRRA,Y,second,4,2015-06-23T00:00:00Z,2015-06-27T00:00:00Z,TRUE
15BR039,2015,BRRA,Y,third,2,2015-06-27T00:00:00Z,2015-06-29T00:00:00Z,TRUE
15BR039,2015,BRRA,Y,fourth,4,2015-06-29T00:00:00Z,2015-07-03T00:00:00Z,TRUE
15BR039,2015,BRRA,Y,fifth,6,2015-07-03T00:00:00Z,2015-07-09T00:00:00Z,TRUE
15BR039,2015,BRRA,Y,pupa,305,2015-07-09T00:00:00Z,2016-05-09T00:00:00Z,TRUE
15BR040,2015,BRRA,Y,second,3,2015-06-21T00:00:00Z,2015-06-24T00:00:00Z,TRUE
15BR040,2015,BRRA,Y,third,6,2015-06-24T00:00:00Z,2015-06-30T00:00:00Z,TRUE
15BR040,2015,BRRA,Y,fourth,3,2015-06-30T00:00:00Z,2015-07-03T00:00:00Z,TRUE
15BR040,2015,BRRA,Y,fifth,3,2015-07-03T00:00:00Z,2015-07-06T00:00:00Z,TRUE
15BR040,2015,BRRA,Y,pupa,308,2015-07-06T00:00:00Z,2016-05-09T00:00:00Z,TRUE
